"GEOID","TractLat","TractLon","OSHPDID_1","HospLat_1","HospLon_1","Dist_1","OSHPDID_2","HospLat_2","HospLon_2","Dist_2","OSHPDID_3","HospLat_3","HospLon_3","Dist_3"
6001404800,37.8055076,-122.2131962,106014207,37.79127,-122.22257,0.0170463304027626,106010846,37.79925,-122.23138,0.0192303962569697,106014326,37.82402,-122.25791,0.0483945540758427
6001404900,37.8041422,-122.2215059,106010846,37.79925,-122.23138,0.0110195948950085,106014207,37.79127,-122.22257,0.012916107836733,106014326,37.82402,-122.25791,0.0414775292134156
6001405000,37.8120851,-122.2190899,106010846,37.79925,-122.23138,0.0177703784433519,106014207,37.79127,-122.22257,0.0211040158268523,106014326,37.82402,-122.25791,0.0406133229620482
6001405100,37.811425,-122.2322365,106010846,37.79925,-122.23138,0.0122050898091729,106014207,37.79127,-122.22257,0.0223531932226695,106014326,37.82402,-122.25791,0.0285965492192633
6001405200,37.805277,-122.2433878,106010846,37.79925,-122.23138,0.0134354750507663,106014326,37.82402,-122.25791,0.0237106377358365,106010937,37.82106,-122.26257,0.0248406901240748
6001405301,37.8020757,-122.2513558,106010846,37.79925,-122.23138,0.0201746664440806,106013687,37.81944,-122.26451,0.0217842119924031,106010937,37.82106,-122.26257,0.0220490799837529
6001405302,37.7985075,-122.2543138,106010846,37.79925,-122.23138,0.0229458163657384,106013687,37.81944,-122.26451,0.0232837293123319,106013626,37.81994,-122.2643,0.0236447932257851
6001405401,37.7965384,-122.2494562,106010846,37.79925,-122.23138,0.0182784512746523,106014207,37.79127,-122.22257,0.0273975142850528,106013687,37.81944,-122.26451,0.0274062069064655
6001405402,37.7933319,-122.2461006,106010846,37.79925,-122.23138,0.0158656853608706,106014207,37.79127,-122.22257,0.0236207656093117,106010735,37.76266,-122.253991,0.0316705519650352
6001405500,37.7982821,-122.243279,106010846,37.79925,-122.23138,0.0119383010269464,106014207,37.79127,-122.22257,0.0218639481203628,106014326,37.82402,-122.25791,0.0296058382318355
6001405600,37.8008019,-122.2372726,106010846,37.79925,-122.23138,0.00609353168285497,106014207,37.79127,-122.22257,0.0175220878998451,106014326,37.82402,-122.25791,0.031064166597056
6001405700,37.7982307,-122.2296737,106010846,37.79925,-122.23138,0.00198756941513727,106014207,37.79127,-122.22257,0.0099455466506388,106014326,37.82402,-122.25791,0.0382410333565838
6001405800,37.7939452,-122.2330985,106010846,37.79925,-122.23138,0.00557621245021732,106014207,37.79127,-122.22257,0.01086305699561,106010735,37.76266,-122.253991,0.0376199454450759
6001405901,37.787786,-122.2357701,106010846,37.79925,-122.23138,0.0122758410713906,106014207,37.79127,-122.22257,0.013652138880402,106010735,37.76266,-122.253991,0.0310373496421669
6001405902,37.7909447,-122.240953,106010846,37.79925,-122.23138,0.0126736078955489,106014207,37.79127,-122.22257,0.0183858779798519,106010735,37.76266,-122.253991,0.0311450429135983
6001406000,37.7915385,-122.251342,106010846,37.79925,-122.23138,0.0213997354247591,106014207,37.79127,-122.22257,0.0287732527922964,106010735,37.76266,-122.253991,0.028999740744536
6001406100,37.7741755,-122.2275801,106014207,37.79127,-122.22257,0.0178135631545149,106010846,37.79925,-122.23138,0.0253607923823399,106010735,37.76266,-122.253991,0.0288121915004766
6001406201,37.7850449,-122.230736,106014207,37.79127,-122.22257,0.0102681753982753,106010846,37.79925,-122.23138,0.0142196906439612,106010735,37.76266,-122.253991,0.0322781469884896
6001406202,37.7819786,-122.2265557,106014207,37.79127,-122.22257,0.010110188843435,106010846,37.79925,-122.23138,0.0179325159542633,106010735,37.76266,-122.253991,0.0335544928742761
6001406300,37.7892881,-122.2250125,106014207,37.79127,-122.22257,0.00314543063188364,106010846,37.79925,-122.23138,0.011823049854414,106010735,37.76266,-122.253991,0.0393549129316763
6001406400,37.796806,-122.2217201,106014207,37.79127,-122.22257,0.00560085939923528,106010846,37.79925,-122.23138,0.009964276391694,106014326,37.82402,-122.25791,0.0452803562045374
