GEOID,TractLat,TractLon,OSHPDID_1,HospLat_1,HospLon_1,Dist_1,OSHPDID_2,HospLat_2,HospLon_2,Dist_2,OSHPDID_3,HospLat_3,HospLon_3,Dist_3,duration_0,duration_1,duration_2,duration_in_traffic_0,duration_in_traffic_1,duration_in_traffic_2
6037204410,34.0461881,-118.2152707,106190878,34.04932,-118.217461,0.00382180738656158,106190468,34.03959,-118.21247,0.00716790374517653,106191228,34.05982,-118.21031,0.01450645518726,386,173,399,301,146,316
6037204420,34.0445316,-118.2116198,106190468,34.03959,-118.21247,0.0050142048821349,106190878,34.04932,-118.217461,0.00755303859384386,106191228,34.05982,-118.21031,0.0153444045371612,192,341,402,162,284,315
6037204600,34.0366414,-118.2158297,106190468,34.03959,-118.21247,0.0044701035838118,106190878,34.04932,-118.217461,0.0127831153343003,106191228,34.05982,-118.21031,0.0238267619715729,112,501,457,100,399,374
6037204700,34.0309821,-118.2124515,106190468,34.03959,-118.21247,0.00860791987996511,106190878,34.04932,-118.217461,0.0190098307898822,106190198,34.01897,-118.1875,0.0276923797940879,164,470,307,132,388,271
6037204810,34.0285547,-118.2030024,106190468,34.03959,-118.21247,0.0145400583165884,106190198,34.01897,-118.1875,0.0182261043520012,106190256,34.02383,-118.18377,0.0198042419660614,295,329,265,229,291,237
6037204820,34.0238153,-118.2058412,106190468,34.03959,-118.21247,0.0171108781051658,106190198,34.01897,-118.1875,0.0189704124765331,106190256,34.02383,-118.18377,0.022071204895292,356,151,382,295,133,378
6037204910,34.0248828,-118.1955701,106190198,34.01897,-118.1875,0.0100043849311154,106190256,34.02383,-118.18377,0.0118469720962808,106190468,34.03959,-118.21247,0.0224033111804896,227,208,381,194,243,298
6037204920,34.0175004,-118.1974975,106190198,34.01897,-118.1875,0.0101049359428917,106190256,34.02383,-118.18377,0.0151164841285918,106190468,34.03959,-118.21247,0.0266856925038437,145,315,481,118,285,367
6037205110,34.0245059,-118.2142985,106190468,34.03959,-118.21247,0.0151945215475802,106190878,34.04932,-118.217461,0.0250148149115685,106190198,34.01897,-118.1875,0.0273643160166645,278,475,264,215,395,230
6037205120,34.0187546,-118.2117956,106190468,34.03959,-118.21247,0.0208463116286746,106190198,34.01897,-118.1875,0.0242965548282077,106190256,34.02383,-118.18377,0.0284814666146307,424,296,465,347,245,392
6037206010,34.0682177,-118.2320356,106190307,34.06464,-118.23905,0.00787411865862116,106190646,34.06657,-118.243391,0.0114743202173368,106190052,34.08058,-118.24744,0.0197515062881242,212,426,492,190,354,429
6037206020,34.057123,-118.2311021,106190307,34.06464,-118.23905,0.010939579672459,106190646,34.06657,-118.243391,0.015500415227021,106190878,34.04932,-118.217461,0.0157151652301195,276,489,339,235,399,282
6037206031,34.0320283,-118.2331623,106190468,34.03959,-118.21247,0.0220306737568386,106190878,34.04932,-118.217461,0.0233566630874394,106190125,34.03721,-118.26551,0.0327600932565855,392,516,483,304,437,332
6037206032,34.0464409,-118.2247054,106190878,34.04932,-118.217461,0.00779554668833914,106190468,34.03959,-118.21247,0.0140228329509504,106191228,34.05982,-118.21031,0.019652680681525,354,326,362,294,290,279
6037206050,34.0299036,-118.2244531,106190468,34.03959,-118.21247,0.0154084726877848,106190878,34.04932,-118.217461,0.0206370068413576,106191228,34.05982,-118.21031,0.033091060221308,475,599,660,360,484,513
6037206200,34.046994,-118.2415978,106190307,34.06464,-118.23905,0.0178289820472148,106190646,34.06657,-118.243391,0.0196579587505941,106190878,34.04932,-118.217461,0.0242486162541229,444,657,559,315,518,436
6037206300,34.0411108,-118.2432134,106190125,34.03721,-118.26551,0.0226352515382569,106190307,34.06464,-118.23905,0.0238947097115639,106190392,34.05324,-118.26522,0.0251278319040856,575,587,702,474,422,519
6037207101,34.0612027,-118.2448177,106190646,34.06657,-118.243391,0.00555368185800617,106190307,34.06464,-118.23905,0.00671426798540827,106190052,34.08058,-118.24744,0.0195539308728399,307,213,327,270,207,282
6037207102,34.0592851,-118.2395097,106190307,34.06464,-118.23905,0.0053745956219978,106190646,34.06657,-118.243391,0.00825434780585685,106190052,34.08058,-118.24744,0.0227236093985971,201,415,481,154,336,404
6037207103,34.0644824,-118.2392725,106190307,34.06464,-118.23905,0.000272660979963866,106190646,34.06657,-118.243391,0.00461737111460805,106190052,34.08058,-118.24744,0.0180510604123364,3,211,277,3,202,269
6037207301,34.0465369,-118.2516175,106190392,34.05324,-118.26522,0.0151644174256766,106190125,34.03721,-118.26551,0.0167329800053749,106190646,34.06657,-118.243391,0.0216564170134359,572,475,753,385,331,558
6037207302,34.04755,-118.2477263,106190392,34.05324,-118.26522,0.0183958049481428,106190307,34.06464,-118.23905,0.0191662798082909,106190646,34.06657,-118.243391,0.0195078247400846,527,417,631,341,295,461
6037207400,34.0562223,-118.246642,106190646,34.06657,-118.243391,0.0108463771043553,106190307,34.06464,-118.23905,0.0113356136706287,106190392,34.05324,-118.26522,0.0188158496297718,428,214,384,321,151,298
6037207501,34.0564422,-118.2529675,106190392,34.05324,-118.26522,0.0126640373139864,106190646,34.06657,-118.243391,0.0139384965146847,106190661,34.06879,-118.26324,0.016062142481313,321,336,274,255,293,218
6037207502,34.052707,-118.253084,106190392,34.05324,-118.26522,0.0121476987532602,106190646,34.06657,-118.243391,0.0169155850623025,106190307,34.06464,-118.23905,0.0184214452473155,365,453,407,276,386,259
6037207710,34.0468663,-118.2616827,106190392,34.05324,-118.26522,0.00728948166745027,106190125,34.03721,-118.26551,0.0103871244808183,106190762,34.06311,-118.27302,0.0198088909578581,260,376,477,183,300,372
6037207900,34.0405276,-118.2601678,106190125,34.03721,-118.26551,0.00628852690222302,106190392,34.05324,-118.26522,0.0136795408768012,106190762,34.06311,-118.27302,0.0259835300642569,145,438,642,139,352,465
6037208000,34.0625684,-118.2560631,106190661,34.06879,-118.26324,0.00949822089497907,106190392,34.05324,-118.26522,0.0130716435144898,106190646,34.06657,-118.243391,0.0132889021732437,196,394,421,165,313,361
6037208301,34.0619781,-118.2658491,106190762,34.06311,-118.27302,0.00725968349310692,106190661,34.06879,-118.26324,0.00729447629511792,106190392,34.05324,-118.26522,0.00876071677546484,132,192,285,101,175,225
6037208302,34.0634788,-118.2624816,106190661,34.06879,-118.26324,0.00536507371804026,106190762,34.06311,-118.27302,0.010544851255472,106190392,34.05324,-118.26522,0.0105986725583874,162,236,329,152,198,289
6037208401,34.0637659,-118.2691298,106190762,34.06311,-118.27302,0.00394510593647411,106190661,34.06879,-118.26324,0.00774153246134548,106190392,34.05324,-118.26522,0.0112285843653582,104,172,338,83,144,256
6037208402,34.0683644,-118.2660132,106190661,34.06879,-118.26324,0.0028056681200811,106190762,34.06311,-118.27302,0.00875808001790183,106190392,34.05324,-118.26522,0.0151451854263966,64,190,397,50,161,302
6037208501,34.0695316,-118.2719463,106190762,34.06311,-118.27302,0.00651074329473687,106190661,34.06879,-118.26324,0.00873782754750846,106190712,34.06762,-118.28596,0.0141434791423534,175,149,284,147,124,228
6037208502,34.066049,-118.2741645,106190762,34.06311,-118.27302,0.00315398180875796,106190661,34.06879,-118.26324,0.0112631159653994,106190712,34.06762,-118.28596,0.0118996580308056,96,253,242,87,231,205
6037208610,34.072159,-118.2817725,106190712,34.06762,-118.28596,0.00617557100598921,106190762,34.06311,-118.27302,0.012589307258541,106190661,34.06879,-118.26324,0.0188362341578732,181,239,302,170,202,258
6037208620,34.069709,-118.2779829,106190712,34.06762,-118.28596,0.00824609273596303,106190762,34.06311,-118.27302,0.00825694722097529,106190661,34.06879,-118.26324,0.0147715152035956,186,214,301,144,172,262
6037208710,34.0657276,-118.2825413,106190712,34.06762,-118.28596,0.00390751678818732,106190762,34.06311,-118.27302,0.00987456244347362,106190661,34.06879,-118.26324,0.0195427345949932,147,176,369,120,141,305
6037208720,34.0627628,-118.2811045,106190712,34.06762,-118.28596,0.00686791613883092,106190762,34.06311,-118.27302,0.00809195205682322,106190392,34.05324,-118.26522,0.0185202877971682,164,136,399,130,116,295
6037208801,34.059675,-118.2770843,106190762,34.06311,-118.27302,0.00532144336529006,106190712,34.06762,-118.28596,0.0119122237844186,106190392,34.05324,-118.26522,0.0134970678108221,228,234,229,161,173,150
6037208802,34.0621454,-118.2786688,106190762,34.06311,-118.27302,0.00573056669100362,106190712,34.06762,-118.28596,0.00911772134910668,106190392,34.05324,-118.26522,0.0161299835895793,123,216,349,99,184,250
6037208902,34.0564462,-118.2723721,106190762,34.06311,-118.27302,0.00669522253924268,106190392,34.05324,-118.26522,0.00783787297996034,106190661,34.06879,-118.26324,0.0153546295575619,202,103,388,158,62,297
6037208903,34.0597996,-118.2733596,106190762,34.06311,-118.27302,0.00332777347787182,106190392,34.05324,-118.26522,0.0104537763664647,106190661,34.06879,-118.26324,0.013536380473385,96,227,306,77,167,257
6037208904,34.0595681,-118.2700929,106190762,34.06311,-118.27302,0.00459488520205454,106190392,34.05324,-118.26522,0.00798686446735648,106190661,34.06879,-118.26324,0.0114893723945209,129,254,265,99,193,226
6037209102,34.0551862,-118.2675212,106190392,34.05324,-118.26522,0.0030138374010586,106190762,34.06311,-118.27302,0.00964486432667584,106190661,34.06879,-118.26324,0.0142615583959128,100,264,374,79,206,299
6037209103,34.05711,-118.2640302,106190392,34.05324,-118.26522,0.00404876821267994,106190762,34.06311,-118.27302,0.0108081683943287,106190661,34.06879,-118.26324,0.0117066996220095,159,243,354,144,195,286
6037209104,34.0591782,-118.2663761,106190392,34.05324,-118.26522,0.00604969308725288,106190762,34.06311,-118.27302,0.00772013331815148,106190661,34.06879,-118.26324,0.0101104808219033,214,141,251,177,106,230
6037209200,34.0542091,-118.2610818,106190392,34.05324,-118.26522,0.00425015929701428,106190661,34.06879,-118.26324,0.0147397582086662,106190762,34.06311,-118.27302,0.0148911597953309,172,387,276,154,325,236
