GEOID,TractLat,TractLon,OSHPDID_1,HospLat_1,HospLon_1,Dist_1,OSHPDID_2,HospLat_2,HospLon_2,Dist_2,OSHPDID_3,HospLat_3,HospLon_3,Dist_3,duration_0,duration_1,duration_2,duration_in_traffic_0,duration_in_traffic_1,duration_in_traffic_2
6037481103,34.0934639,-118.098394,306197039,34.09074,-118.09089,0.00798308506844284,306197328,34.09141,-118.1242,0.0258876059381734,306197166,34.09181,-118.12448,0.02613837755505,97,325,329,87,296,319
6037481201,34.097623,-118.0712001,306196013,34.101883,-118.073446,0.00481577271162613,306197039,34.09074,-118.09089,0.0208582801546567,306197676,34.0714021,-118.051635,0.0327158789400451,108,380,623,97,376,630
6037481202,34.098073,-118.0816319,306196013,34.101883,-118.073446,0.00902912281509255,306197039,34.09074,-118.09089,0.0118103896891669,306198203,34.06277,-118.07584,0.0357749621189176,145,244,555,131,233,603
6037481300,34.0762772,-118.0825326,306198203,34.06277,-118.07584,0.0150743274012442,306197039,34.09074,-118.09089,0.016703853405728,306196013,34.101883,-118.073446,0.027170264871728,277,284,430,269,296,464
6037481401,34.0831934,-118.1039746,306197039,34.09074,-118.09089,0.0151048975077603,306194481,34.08455,-118.12304,0.0191136035514,306196288,34.08455,-118.12304,0.0191136035514,426,339,339,389,338,338
6037481402,34.0830571,-118.0929535,306197039,34.09074,-118.09089,0.00795518602296313,306198203,34.06277,-118.07584,0.02654125672721,306196013,34.101883,-118.073446,0.0271100916092086,133,520,452,127,472,445
6037481500,34.0821843,-118.1127589,306194481,34.08455,-118.12304,0.0105497655755945,306196288,34.08455,-118.12304,0.0105497655755945,306197328,34.09141,-118.1242,0.0146973572352314,188,188,299,172,172,273
6037481603,34.0841555,-118.1201868,306194481,34.08455,-118.12304,0.00288034381455104,306196288,34.08455,-118.12304,0.00288034381455104,306197328,34.09141,-118.1242,0.00829056961191756,74,74,184,72,72,179
6037481604,34.0832452,-118.1260625,306194481,34.08455,-118.12304,0.00329211319519854,306196288,34.08455,-118.12304,0.00329211319519854,306197328,34.09141,-118.1242,0.00837453672092097,99,99,212,98,98,205
6037481605,34.0719026,-118.1255941,306274059,34.06418,-118.12283,0.00820236548625191,306194481,34.08455,-118.12304,0.0129027188441024,306196288,34.08455,-118.12304,0.0129027188441024,210.0,247.0,247.0,197.0,nan,219.0
6037481606,34.0764499,-118.125985,306194481,34.08455,-118.12304,0.00861885404273575,306196288,34.08455,-118.12304,0.00861885404273575,306274059,34.06418,-118.12283,0.012669035914782,191,191,214,164,164,190
6037481711,34.0661708,-118.1198426,306274059,34.06418,-118.12283,0.00358996426165721,306194481,34.08455,-118.12304,0.0186552501832585,306196288,34.08455,-118.12304,0.0186552501832585,104,334,334,99,296,296
6037481712,34.0663876,-118.1119018,306274059,34.06418,-118.12283,0.0111489485154379,306194481,34.08455,-118.12304,0.021305686400587,306196288,34.08455,-118.12304,0.021305686400587,232.0,403.0,403.0,248.0,419.0,nan
6037481713,34.0679641,-118.1291575,306274059,34.06418,-118.12283,0.00737269754297083,306198195,34.05371,-118.13642,0.0159976021034342,306194481,34.08455,-118.12304,0.0176781188213031,165,291,344,141,247,299
6037481714,34.064306,-118.1290008,306274059,34.06418,-118.12283,0.00617208624697379,306198195,34.05371,-118.13642,0.01293521335889,306194481,34.08455,-118.12304,0.0211033332116016,164,230,398,139,209,370
6037481800,34.0653167,-118.1407539,306198195,34.05371,-118.13642,0.0123894380058146,306274059,34.06418,-118.12283,0.0179599075192632,306194481,34.08455,-118.12304,0.0261476974531271,281,319,430,239,327,404
6037481901,34.0710196,-118.155045,306196231,34.066249,-118.1798873,0.0252962150064028,306198195,34.05371,-118.13642,0.0254266174934833,306197165,34.08601,-118.17905,0.028301097455049,385,434,631,407,424,709
6037481902,34.0661164,-118.1501366,306198195,34.05371,-118.13642,0.0184949689515763,306274059,34.06418,-118.12283,0.0273751721185484,306196231,34.066249,-118.1798873,0.029750995500159,325,374,480,295,379,526
6037482001,34.0529634,-118.1585861,306197997,34.03327,-118.16034,0.0197713471662932,306194283,34.03338,-118.1495,0.0215885795913001,306198195,34.05371,-118.13642,0.0221786699504202,459,591,364,495,622,355
6037482002,34.0488369,-118.1482676,306198195,34.05371,-118.13642,0.0128106490612282,306194283,34.03338,-118.1495,0.0155059526430953,306197997,34.03327,-118.16034,0.0196995232777363,284,450,510,287,458,541
6037482101,34.0587488,-118.1353858,306198195,34.05371,-118.13642,0.00514383855500484,306274059,34.06418,-118.12283,0.0136801332990608,306194481,34.08455,-118.12304,0.0286028092865015,103,378,597,94,374,525
6037482102,34.050659,-118.1328703,306198195,34.05371,-118.13642,0.00468070198688728,306274059,34.06418,-118.12283,0.0168411717255637,306194283,34.03338,-118.1495,0.0239814670754398,238,311,347,228,323,358
6037482201,34.0590071,-118.1219962,306274059,34.06418,-118.12283,0.00523966762781493,306198195,34.05371,-118.13642,0.0153657175182315,306194481,34.08455,-118.12304,0.0255642183305083,169,306,460,145,282,414
6037482202,34.0589573,-118.1124273,306274059,34.06418,-118.12283,0.0116401358488626,306198195,34.05371,-118.13642,0.0245598007031895,306194481,34.08455,-118.12304,0.0277058783398048,235,373,526,207,366,484
6037482301,34.0741046,-118.0990696,306197039,34.09074,-118.09089,0.0185375939463576,306274059,34.06418,-118.12283,0.0257498406464837,306198203,34.06277,-118.07584,0.0258473881334325,356,356,496,340,420,474
6037482303,34.0691099,-118.098744,306197039,34.09074,-118.09089,0.0230118782807866,306198203,34.06277,-118.07584,0.0237652592666241,306274059,34.06418,-118.12283,0.0245853474657133,394,322,339,371,323,391
6037482304,34.0644299,-118.0988908,306198203,34.06277,-118.07584,0.0231104878496826,306274059,34.06418,-118.12283,0.0239405043106732,306197039,34.09074,-118.09089,0.0274997120466722,384,457,466,376,406,450
6037482401,34.0674668,-118.0863199,306198203,34.06277,-118.07584,0.0114842602831061,306197039,34.09074,-118.09089,0.0237176654047122,306197676,34.0714021,-118.051635,0.0349074329348372,220,370,377,210,346,373
6037482402,34.0489168,-118.0800883,306198203,34.06277,-118.07584,0.0144899690520718,306198039,34.06271,-118.05003,0.0330719483116681,306197952,34.06277,-118.04871,0.034300274942484,207,505,515,185,501,510
6037482502,34.0589818,-118.1037641,306274059,34.06418,-118.12283,0.019761827497717,306198203,34.06277,-118.07584,0.0281798832511849,306194481,34.08455,-118.12304,0.0320201994380107,337.0,395.0,531.0,nan,381.0,561.0
6037482503,34.0586251,-118.0948587,306198203,34.06277,-118.07584,0.0194651263982575,306274059,34.06418,-118.12283,0.0285175478907189,306197039,34.09074,-118.09089,0.0323591931558834,324,501,526,291,450,497
6037482521,34.0502444,-118.1001251,306274059,34.06418,-118.12283,0.0266404472817145,306198203,34.06277,-118.07584,0.0273250203544315,306198195,34.05371,-118.13642,0.0364599801065517,451,415,544,461,397,570
6037482522,34.0409044,-118.0939473,306198203,34.06277,-118.07584,0.028389765350383,306194189,34.00665,-118.09604,0.0343182650005816,306197967,34.01044,-118.11001,0.0344396573538439,466,639,526,452,643,516
6037482600,34.0472694,-118.1133924,306274059,34.06418,-118.12283,0.0193658639394183,306198195,34.05371,-118.13642,0.0239113297438754,306197727,34.0136567,-118.1257481,0.0358116869719921,471,475,621,477,490,636
6037482701,34.037622,-118.1397485,306194283,34.03338,-118.1495,0.0106342050126055,306198195,34.05371,-118.13642,0.0164287143821444,306197068,34.026876,-118.155355,0.0189483339175262,146,287,318,141,280,319
6037482702,34.0414853,-118.1338308,306198195,34.05371,-118.13642,0.0124958891932556,306194283,34.03338,-118.1495,0.0176414204850433,306274059,34.06418,-118.12283,0.0252203689253393,230,261,355,219,256,350
6037482800,34.0369447,-118.1149064,306197727,34.0136567,-118.1257481,0.0256880011462559,306197967,34.01044,-118.11001,0.0269531789414487,306198195,34.05371,-118.13642,0.0272747184962622,467,557,545,489,564,560
6037500100,33.9575548,-117.945019,306304603,33.93025,-117.93308,0.0298008695181825,306304415,33.92754,-117.95922,0.0332047680317117,306198094,33.9905,-117.92106,0.0407359777597182,826,683,1058,938,762,1110
6037500201,33.9569184,-117.9753443,306195056,33.94149,-117.98578,0.0186263083043842,306304415,33.92754,-117.95922,0.0335124370502948,306304603,33.93025,-117.93308,0.0499747397496961,496,690,833,533,760,940
6037500202,33.9613945,-117.9940889,306195056,33.94149,-117.98578,0.0215691200437022,306194820,33.97265,-118.03742,0.0447690798147602,306304415,33.92754,-117.95922,0.0486000756939661,490,437,785,596,471,886
6037500300,34.0142722,-118.039504,306197834,34.047333,-118.0443703,0.0334170221942368,306194820,33.97265,-118.03742,0.0416743396929082,306197431,34.0018,-118.08469,0.0468756905958732,545,801,692,595,877,795
6037500402,34.0036098,-118.0764181,306197431,34.0018,-118.08469,0.00846756787099675,306194189,34.00665,-118.09604,0.0198560261797312,306197858,33.984898,-118.085623,0.0208533365016236,260,340,436,248,349,460
6037500403,34.007329,-118.0660365,306197431,34.0018,-118.08469,0.0194556650683014,306197858,33.984898,-118.085623,0.0297788640355872,306194189,34.00665,-118.09604,0.0300111821368367,363,451,444,411,596,500
6037500404,34.0139543,-118.0739967,306197431,34.0018,-118.08469,0.0161886896745835,306194189,34.00665,-118.09604,0.0232219696274957,306197858,33.984898,-118.085623,0.0312959968906585,349,410,598,383,426,668
6037500500,34.015045,-118.0838653,306197431,34.0018,-118.08469,0.0132706501381783,306194189,34.00665,-118.09604,0.0147884869100956,306197967,34.01044,-118.11001,0.026547153577929,284,268,396,267,258,401
6037500600,34.0075324,-118.0885246,306197431,34.0018,-118.08469,0.00689670696202392,306194189,34.00665,-118.09604,0.00756702497154876,306197967,34.01044,-118.11001,0.0216812488321161,303,120,267,295,119,255
6037500700,34.0000986,-118.0983071,306194189,34.00665,-118.09604,0.00693257415178369,306197431,34.0018,-118.08469,0.0137229797919451,306197967,34.01044,-118.11001,0.0156173756556632,246,361,393,249,386,407
6037500800,33.9847965,-118.0855627,306197858,33.984898,-118.085623,0.000118060747075622,306197431,34.0018,-118.08469,0.0170258808153953,306194050,33.96805,-118.09567,0.019560234547166,0,338,320,0,343,332
6037500900,33.9934786,-118.0803987,306197431,34.0018,-118.08469,0.00936274284864871,306197858,33.984898,-118.085623,0.0100458950248337,306194189,34.00665,-118.09604,0.0204483750858079,217,186,351,210,188,350
6037501001,33.9910634,-118.0706567,306197858,33.984898,-118.085623,0.0161864848824546,306197431,34.0018,-118.08469,0.0176694110951628,306194189,34.00665,-118.09604,0.029786809470805,463,309,443,488,287,432
6037501002,33.9822771,-118.0620458,306197858,33.984898,-118.085623,0.0237224256063667,306194820,33.97265,-118.03742,0.0264407087660372,306197431,34.0018,-118.08469,0.0298982176400143,501,402,521,529,415,554
6037501200,33.998845,-118.0628302,306197431,34.0018,-118.08469,0.0220586237340425,306197858,33.984898,-118.085623,0.0267213499067743,306194189,34.00665,-118.09604,0.0341146426192704,441,486,522,495,643,588
6037501300,33.9909544,-118.0536684,306194820,33.97265,-118.03742,0.0244757341446631,306197858,33.984898,-118.085623,0.03252347524665,306197431,34.0018,-118.08469,0.0328628468931002,425,686,543,445,732,589
6037501400,33.9819774,-118.0474017,306194820,33.97265,-118.03742,0.013661432049748,306197858,33.984898,-118.085623,0.0383327233320344,306197431,34.0018,-118.08469,0.042229761870631,261,676,523,259,716,558
6037501501,34.0016567,-118.0208418,306194820,33.97265,-118.03742,0.0334099589962294,306197834,34.047333,-118.0443703,0.0513801001744862,306197169,34.06143,-118.01664,0.0599208020317689,1090.0,835.0,930.0,nan,909.0,1029.0
6037501503,33.9861018,-118.0364753,306194820,33.97265,-118.03742,0.013484931639795,306197858,33.984898,-118.085623,0.0491624404370775,306197431,34.0018,-118.08469,0.0507059244993025,309,833,650,279,931,747
6037501504,33.9792515,-118.0369951,306194820,33.97265,-118.03742,0.00661516003282864,306197858,33.984898,-118.085623,0.0489546281842689,306197431,34.0018,-118.08469,0.0527564056609235,142,838,687,152,941,768
6037501600,33.9760214,-118.008555,306194820,33.97265,-118.03742,0.0290612209475061,306195056,33.94149,-117.98578,0.0413656646381963,306198296,34.01001,-117.96032,0.0590071195277364,343,745,896,356,846,945
6037501700,33.9618209,-118.0198835,306194820,33.97265,-118.03742,0.0206106341256097,306195056,33.94149,-117.98578,0.0397038311383163,306197858,33.984898,-118.085623,0.069672336006905,338,673,945,341,681,1036
6037501802,33.9679116,-118.0292523,306194820,33.97265,-118.03742,0.0094426562920626,306195056,33.94149,-117.98578,0.0508718174812846,306197858,33.984898,-118.085623,0.058874388348842,183,744,831,171,824,940
6037501803,33.971739,-118.0408537,306194820,33.97265,-118.03742,0.00355249443208838,306197858,33.984898,-118.085623,0.046663149309599,306197431,34.0018,-118.08469,0.0531534092856685,106,707,672,104,771,742
