GEOID,TractLat,TractLon,OSHPDID_1,HospLat_1,HospLon_1,Dist_1,OSHPDID_2,HospLat_2,HospLon_2,Dist_2,OSHPDID_3,HospLat_3,HospLon_3,Dist_3,duration_0,duration_1,duration_2,duration_in_traffic_0,duration_in_traffic_1,duration_in_traffic_2
6001402500,37.8057305,-122.2847803,106013687,37.81944,-122.26451,0.0244711146525784,106013626,37.81994,-122.2643,0.0249269448256203,106010937,37.82106,-122.26257,0.0269868671086492,598,613,649,548,561,612
6001402600,37.8042701,-122.2799551,106013687,37.81944,-122.26451,0.0216489487047274,106013626,37.81994,-122.2643,0.0221501223928866,106010937,37.82106,-122.26257,0.0241690389552451,628,643,754,782,801,878
6001402700,37.8103873,-122.276991,106013687,37.81944,-122.26451,0.015418389614023,106013626,37.81994,-122.2643,0.0158844439087348,106010937,37.82106,-122.26257,0.0179407849964815,422,437,473,425,441,488
6001402800,37.808718,-122.2715001,106013687,37.81944,-122.26451,0.0127993274045931,106013626,37.81994,-122.2643,0.0133332188165483,106010937,37.82106,-122.26257,0.0152338980569684,378,394,425,355,373,409
6001402900,37.8071721,-122.2667847,106013687,37.81944,-122.26451,0.0124770040674814,106013626,37.81994,-122.2643,0.0130074211317995,106010937,37.82106,-122.26257,0.0145133546260007,416,432,434,440,464,488
6001403000,37.8004341,-122.2707274,106013687,37.81944,-122.26451,0.0199970072153333,106013626,37.81994,-122.2643,0.0205375657167574,106010937,37.82106,-122.26257,0.0221804176148754,600,615,605,669,687,700
6001403100,37.8022741,-122.2755012,106013687,37.81944,-122.26451,0.0203831940639807,106013626,37.81994,-122.2643,0.0209177174722741,106010937,37.82106,-122.26257,0.0228062704590228,569,585,620,550,563,616
6001403300,37.7944308,-122.2663244,106013687,37.81944,-122.26451,0.025074930348856,106013626,37.81994,-122.2643,0.0255894017124293,106010937,37.82106,-122.26257,0.0268925605326111,697,712,702,713,726,735
6001403400,37.8026482,-122.2626597,106013687,37.81944,-122.26451,0.0168934353324007,106013626,37.81994,-122.2643,0.0173694251870953,106010937,37.82106,-122.26257,0.0184120185023288,587,603,593,628,642,654
6001403501,37.8177398,-122.2600504,106010937,37.82106,-122.26257,0.00416798658827343,106013687,37.81944,-122.26451,0.00477270491441104,106013626,37.81994,-122.2643,0.00478539237681628,177,172,187,222,193,209
6001403502,37.8159619,-122.2569401,106010937,37.82106,-122.26257,0.00759515619458073,106014326,37.82402,-122.25791,0.00811626032234024,106013687,37.81944,-122.26451,0.00833070018786682,245,336,240,264,322,236
6001403600,37.8135075,-122.2534803,106014326,37.82402,-122.25791,0.0114076684006786,106010937,37.82106,-122.26257,0.0118179060048664,106013687,37.81944,-122.26451,0.0125239306265997,390,368,363,402,387,361
6001403701,37.8112134,-122.2586656,106013687,37.81944,-122.26451,0.010091281331923,106013626,37.81994,-122.2643,0.0103874930045757,106010937,37.82106,-122.26257,0.0105924440484729,332,348,337,336,354,364
6001403702,37.8094979,-122.2520933,106010937,37.82106,-122.26257,0.0156026728255162,106014326,37.82402,-122.25791,0.0156437012020808,106013687,37.81944,-122.26451,0.0159065958426101,441,433,436,469,462,441
6001403800,37.8148228,-122.2416681,106010846,37.79925,-122.23138,0.0186643269755426,106014326,37.82402,-122.25791,0.0186651494355075,106010937,37.82106,-122.26257,0.0218126588807955,428,534,563,433,572,601
6001403900,37.8171784,-122.2487713,106014326,37.82402,-122.25791,0.011415924327439,106010937,37.82106,-122.26257,0.014334257575817,106013626,37.81994,-122.2643,0.0157723478990965,314,343,353,327,359,348
6001404000,37.8233126,-122.2536627,106014326,37.82402,-122.25791,0.00430580678269459,106010937,37.82106,-122.26257,0.00918772006810255,106013626,37.81994,-122.2643,0.0111591479087774,240,254,345,261,264,361
6001404101,37.8300795,-122.249816,106014326,37.82402,-122.25791,0.0101109038295292,106010937,37.82106,-122.26257,0.0156210081700866,106013626,37.81994,-122.2643,0.0176803765867747,284,341,432,292,383,478
6001404102,37.8260219,-122.2510667,106014326,37.82402,-122.25791,0.00713010227836963,106010937,37.82106,-122.26257,0.0125278235340383,106013626,37.81994,-122.2643,0.0145639876579269,322,341,431,335,390,453
6001404200,37.8361135,-122.2344665,106014326,37.82402,-122.25791,0.0263789771314223,106010739,37.85645,-122.25743,0.0306740210031242,106010937,37.82106,-122.26257,0.0318812574171727,698,960,756,719,935,796
6001404300,37.8446717,-122.2381046,106010739,37.85645,-122.25743,0.0226318235246314,106014326,37.82402,-122.25791,0.0286137481300494,106010776,37.83722,-122.26747,0.030296114438161,539,613,480,535,626,508
6001404400,37.846243,-122.2150688,106010739,37.85645,-122.25743,0.0435735483342841,106014326,37.82402,-122.25791,0.0482620984462964,106010846,37.79925,-122.23138,0.0497433140677235,751,968,886,720,966,881
6001404501,37.8271275,-122.2171515,106010846,37.79925,-122.23138,0.0312986456336401,106014207,37.79127,-122.22257,0.0362645894572167,106014326,37.82402,-122.25791,0.0408767889944852,570,700,722,551,694,732
6001404502,37.8345259,-122.2026155,106010846,37.79925,-122.23138,0.0455168713891961,106014207,37.79127,-122.22257,0.0476366975666967,106014326,37.82402,-122.25791,0.0562837069235881,689,819,885,656,799,894
6001404600,37.8198587,-122.1912195,106014207,37.79127,-122.22257,0.042428382221576,106010846,37.79925,-122.23138,0.0451396087260377,106014326,37.82402,-122.25791,0.066820200597866,878,758,1053,880,746,1055
6001404700,37.8133426,-122.2069935,106014207,37.79127,-122.22257,0.0270153108997533,106010846,37.79925,-122.23138,0.0281656307760046,106014326,37.82402,-122.25791,0.0520240025662187,568,490,783,565,471,776
6001404800,37.8055076,-122.2131962,106014207,37.79127,-122.22257,0.0170463304027626,106010846,37.79925,-122.23138,0.0192303962569697,106014326,37.82402,-122.25791,0.0483945540758427,356,373,604,353,416,631
6001404900,37.8041422,-122.2215059,106010846,37.79925,-122.23138,0.0110195948950085,106014207,37.79127,-122.22257,0.012916107836733,106014326,37.82402,-122.25791,0.0414775292134156,239,282,590,251,299,611
6001405000,37.8120851,-122.2190899,106010846,37.79925,-122.23138,0.0177703784433519,106014207,37.79127,-122.22257,0.0211040158268523,106014326,37.82402,-122.25791,0.0406133229620482,360,490,653,354,496,657
6001405100,37.811425,-122.2322365,106010846,37.79925,-122.23138,0.0122050898091729,106014207,37.79127,-122.22257,0.0223531932226695,106014326,37.82402,-122.25791,0.0285965492192633,407,592,667,393,610,726
6001405200,37.805277,-122.2433878,106010846,37.79925,-122.23138,0.0134354750507663,106014326,37.82402,-122.25791,0.0237106377358365,106010937,37.82106,-122.26257,0.0248406901240748,213,499,529,196,514,545
6001405301,37.8020757,-122.2513558,106010846,37.79925,-122.23138,0.0201746664440806,106013687,37.81944,-122.26451,0.0217842119924031,106010937,37.82106,-122.26257,0.0220490799837529,355,670,675,350,675,705
6001405302,37.7985075,-122.2543138,106010846,37.79925,-122.23138,0.0229458163657384,106013687,37.81944,-122.26451,0.0232837293123319,106013626,37.81994,-122.2643,0.0236447932257851,379,662,678,380,716,732
6001405401,37.7965384,-122.2494562,106010846,37.79925,-122.23138,0.0182784512746523,106014207,37.79127,-122.22257,0.0273975142850528,106013687,37.81944,-122.26451,0.0274062069064655,407,565,717,403,569,723
6001405402,37.7933319,-122.2461006,106010846,37.79925,-122.23138,0.0158656853608706,106014207,37.79127,-122.22257,0.0236207656093117,106010735,37.76266,-122.253991,0.0316705519650352,304,412,832,293,411,853
6001405500,37.7982821,-122.243279,106010846,37.79925,-122.23138,0.0119383010269464,106014207,37.79127,-122.22257,0.0218639481203628,106014326,37.82402,-122.25791,0.0296058382318355,259,365,558,266,370,581
6001405600,37.8008019,-122.2372726,106010846,37.79925,-122.23138,0.00609353168285497,106014207,37.79127,-122.22257,0.0175220878998451,106014326,37.82402,-122.25791,0.031064166597056,130,373,501,140,399,528
6001405700,37.7982307,-122.2296737,106010846,37.79925,-122.23138,0.00198756941513727,106014207,37.79127,-122.22257,0.0099455466506388,106014326,37.82402,-122.25791,0.0382410333565838,60,202,532,62,221,572
6001405800,37.7939452,-122.2330985,106010846,37.79925,-122.23138,0.00557621245021732,106014207,37.79127,-122.22257,0.01086305699561,106010735,37.76266,-122.253991,0.0376199454450759,164,206,885,173,211,896
6001405901,37.787786,-122.2357701,106010846,37.79925,-122.23138,0.0122758410713906,106014207,37.79127,-122.22257,0.013652138880402,106010735,37.76266,-122.253991,0.0310373496421669,286,276,757,288,276,763
6001405902,37.7909447,-122.240953,106010846,37.79925,-122.23138,0.0126736078955489,106014207,37.79127,-122.22257,0.0183858779798519,106010735,37.76266,-122.253991,0.0311450429135983,235,337,749,231,332,759
6001406000,37.7915385,-122.251342,106010846,37.79925,-122.23138,0.0213997354247591,106014207,37.79127,-122.22257,0.0287732527922964,106010735,37.76266,-122.253991,0.028999740744536,399,508,781,392,510,803
6001406100,37.7741755,-122.2275801,106014207,37.79127,-122.22257,0.0178135631545149,106010846,37.79925,-122.23138,0.0253607923823399,106010735,37.76266,-122.253991,0.0288121915004766,396,625,532,364,606,512
6001406201,37.7850449,-122.230736,106014207,37.79127,-122.22257,0.0102681753982753,106010846,37.79925,-122.23138,0.0142196906439612,106010735,37.76266,-122.253991,0.0322781469884896,217,375,817,217,378,828
6001406202,37.7819786,-122.2265557,106014207,37.79127,-122.22257,0.010110188843435,106010846,37.79925,-122.23138,0.0179325159542633,106010735,37.76266,-122.253991,0.0335544928742761,346,512,703,315,519,698
6001406300,37.7892881,-122.2250125,106014207,37.79127,-122.22257,0.00314543063188364,106010846,37.79925,-122.23138,0.011823049854414,106010735,37.76266,-122.253991,0.0393549129316763,141,354,895,141,361,882
6001406400,37.796806,-122.2217201,106014207,37.79127,-122.22257,0.00560085939923528,106010846,37.79925,-122.23138,0.009964276391694,106014326,37.82402,-122.25791,0.0452803562045374,144,233,510,145,258,535
6001406500,37.7880813,-122.2169867,106014207,37.79127,-122.22257,0.00642970034915681,106010846,37.79925,-122.23138,0.0182183134394988,106010735,37.76266,-122.253991,0.0448949965160896,139,380,962,131,382,979
6001406601,37.7936093,-122.2079606,106014207,37.79127,-122.22257,0.0147955024534466,106010846,37.79925,-122.23138,0.0240891218779297,106010735,37.76266,-122.253991,0.0554676202360394,319,356,1113,302,358,1085
6001406602,37.7964782,-122.2143072,106014207,37.79127,-122.22257,0.00976725197178025,106010846,37.79925,-122.23138,0.0172963399330688,106014326,37.82402,-122.25791,0.0515728117817895,231,287,528,223,299,547
6001406700,37.8033164,-122.2022249,106014207,37.79127,-122.22257,0.0236440023466855,106010846,37.79925,-122.23138,0.0294373141602596,106014326,37.82402,-122.25791,0.0594093377758824,438,462,703,446,490,748
6001406800,37.7978944,-122.1949575,106014207,37.79127,-122.22257,0.0283960002748661,106010846,37.79925,-122.23138,0.036447718139961,106014326,37.82402,-122.25791,0.0681583760928128,478,367,608,464,393,640
6001406900,37.7932754,-122.1903789,106014207,37.79127,-122.22257,0.0322535044354931,106010846,37.79925,-122.23138,0.0414341169372563,106010735,37.76266,-122.253991,0.0705960479316666,547,429,1162,566,466,1200
6001407000,37.7879458,-122.2024901,106014207,37.79127,-122.22257,0.0203531985115343,106010846,37.79925,-122.23138,0.0310227539017688,106010735,37.76266,-122.253991,0.0573734640966504,393,354,997,387,366,988
6001407101,37.7831287,-122.2143966,106014207,37.79127,-122.22257,0.0115362573328631,106010846,37.79925,-122.23138,0.0234164939572534,106010735,37.76266,-122.253991,0.0445722356523652,277,435,890,268,423,897
6001407102,37.7807761,-122.2102385,106014207,37.79127,-122.22257,0.0161922150881234,106010846,37.79925,-122.23138,0.0280757547264554,106010735,37.76266,-122.253991,0.0473547709894125,401,488,926,385,507,955
6001407200,37.7777848,-122.2192819,106014207,37.79127,-122.22257,0.0138802817208437,106010846,37.79925,-122.23138,0.0246397815463152,106010735,37.76266,-122.253991,0.037861341733358,403,576,790,357,551,811
6001407300,37.7621786,-122.2109235,106014207,37.79127,-122.22257,0.0313360896764397,106010846,37.79925,-122.23138,0.0423409623203102,106010735,37.76266,-122.253991,0.0430701904129681,665,894,722,612,849,804
6001407400,37.7710407,-122.2067479,106014207,37.79127,-122.22257,0.0256819669593304,106010846,37.79925,-122.23138,0.0374500328023925,106010735,37.76266,-122.253991,0.0479806901794913,614,630,902,633,665,903
6001407500,37.769515,-122.1976091,106014207,37.79127,-122.22257,0.0331108223064677,106010846,37.79925,-122.23138,0.0449960432906121,106010735,37.76266,-122.253991,0.0567970921140388,661,590,1016,663,641,1007
6001407600,37.7775293,-122.2031992,106014207,37.79127,-122.22257,0.0237494153429123,106010846,37.79925,-122.23138,0.0355801390825022,106010735,37.76266,-122.253991,0.0529235583623203,474,490,945,468,502,980
6001407700,37.7765228,-122.1931965,106014207,37.79127,-122.22257,0.0328676499021481,106010846,37.79925,-122.23138,0.0444354058391517,106010735,37.76266,-122.253991,0.062355019477907,588,465,1095,580,513,1086
6001407800,37.7817417,-122.1866598,106014207,37.79127,-122.22257,0.0371528056131734,106010846,37.79925,-122.23138,0.048025377217989,106010735,37.76266,-122.253991,0.0699828676772379,494,376,1221,511,411,1195
6001407900,37.7884273,-122.1847831,106014207,37.79127,-122.22257,0.0378936769778284,106010846,37.79925,-122.23138,0.0478372441189886,106010735,37.76266,-122.253991,0.0738490837566695,516,398,1185,531,429,1225
6001408000,37.8029607,-122.1828709,106014207,37.79127,-122.22257,0.0413846711633743,106010846,37.79925,-122.23138,0.0486508178482169,106014326,37.82402,-122.25791,0.0779381847703652,770,813,1039,763,802,1046
6001408100,37.7853987,-122.1572109,106014207,37.79127,-122.22257,0.0656222836885546,106013619,37.71364,-122.14067,0.0736404263872799,106010887,37.71621,-122.13119,0.0739199800087925,800,735,609,767,749,628
6001408200,37.7751005,-122.1755728,106014207,37.79127,-122.22257,0.0497010013791528,106010846,37.79925,-122.23138,0.0608082389326515,106014337,37.70611,-122.16917,0.0692869752413092,650,532,867,676,574,872
6001408300,37.7710979,-122.1645167,106014207,37.79127,-122.22257,0.0614581097927784,106013619,37.71364,-122.14067,0.0622099298609152,106010887,37.71621,-122.13119,0.0642133202637875,617,608,482,652,631,511
6001408400,37.7646056,-122.1709595,106014207,37.79127,-122.22257,0.0580915995442601,106014337,37.70611,-122.16917,0.0585229658306042,106013619,37.71364,-122.14067,0.0592869816537341,770,782,731,796,797,729
6001408500,37.7604176,-122.1785112,106014207,37.79127,-122.22257,0.0537870657612051,106014337,37.70611,-122.16917,0.0551051126049075,106013619,37.71364,-122.14067,0.0601672691685444,852,683,904,859,717,891
6001408600,37.7661975,-122.182303,106014207,37.79127,-122.22257,0.0474348136419868,106010846,37.79925,-122.23138,0.0591694151166795,106014337,37.70611,-122.16917,0.0615059618675264,762,644,660,767,664,679
6001408700,37.7688608,-122.1889459,106014207,37.79127,-122.22257,0.0404073303430294,106010846,37.79925,-122.23138,0.0521934509249084,106010735,37.76266,-122.253991,0.0653399950616069,731,613,1119,743,641,1076
6001408800,37.7588039,-122.1969422,106014207,37.79127,-122.22257,0.0413622023355928,106010846,37.79925,-122.23138,0.0531210793758067,106010735,37.76266,-122.253991,0.0571789741832648,750,767,928,682,779,901
6001408900,37.7541816,-122.1887803,106014207,37.79127,-122.22257,0.0501726343802037,106014337,37.70611,-122.16917,0.0519176520332963,106010846,37.79925,-122.23138,0.0620152813316972,928,565,830,852,607,864
6001409000,37.7296943,-122.2161623,106010735,37.76266,-122.253991,0.0501771653262749,106014337,37.70611,-122.16917,0.0525784696028684,106014207,37.79127,-122.22257,0.0619082017973386,684,646,1196,702,692,1145
6001409100,37.7323419,-122.1834828,106014337,37.70611,-122.16917,0.029882583915216,106013619,37.71364,-122.14067,0.0467193418987204,106010887,37.71621,-122.13119,0.0547245386408058,393,705,813,406,716,877
6001409200,37.729083,-122.1778389,106014337,37.70611,-122.16917,0.0245541963055213,106013619,37.71364,-122.14067,0.0402493897619574,106010887,37.71621,-122.13119,0.0483924994209804,558,750,847,560,730,881
6001409300,37.7378466,-122.1733599,106014337,37.70611,-122.16917,0.0320119827809788,106013619,37.71364,-122.14067,0.040676640047693,106010887,37.71621,-122.13119,0.0473966552149962,560,602,698,580,579,738
6001409400,37.744613,-122.1803623,106014337,37.70611,-122.16917,0.0400967403698854,106013619,37.71364,-122.14067,0.0503468510265546,106010887,37.71621,-122.13119,0.056785962141094,569,694,728,591,678,749
